uuid,inat_id,timestamp,date,lon,lat,olc,elevation,tavg,tmin,tmax,precipitation,windspeed,winddirection,presure,species,location,num_identification_agreements
270c1446-f909-459e-aed5-abb4bd897e97,335580277,2026-01-19 14:10:37-08:00,2026-01-19,-122.5039277778,45.2810305556,84QV7FJW+,185.0,,-4.0,9.0,0.0,6.6,,1025.3,Hygrocybe flavescens,"Beavercreek, OR, USA",1
eac47ae6-9f57-4049-b736-ad49d77d6938,259084095,2025-01-20 12:08:23-08:00,2025-01-20,-122.2639351711,45.4011294816,84QVCP2P+,274.0,,2.2,7.2,0.0,29.1,,1033.1,Hygrocybe flavescens,"Sandy, OR 97055, USA",1
9a53019d-c468-497c-934b-2f876ab9ea01,257289077,2025-01-03 14:02:37-08:00,2025-01-03,-122.3007059935,45.4880934767,84QVFMQX+,79.0,,5.6,7.8,18.9,29.2,,1009.4,Hygrocybe flavescens,"Multnomah County, US-OR, US",2
d75de205-48c5-4b87-9798-e55462737e8e,144877870,2021-04-01 16:35:53-07:00,2021-04-01,-122.5182360249,45.2584416554,84QV7F5J+,231.0,,4.4,19.4,0.0,4.0,,1014.3,Hygrocybe flavescens,"S Powder Rd, Beavercreek, OR, US",1
520f162b-cf6f-4604-bbf0-31cd7ae0caac,102222618,2021-11-28 13:28:57+00:00,2021-11-28,-122.5243701202,45.2483459123,84QV6FXG+,223.0,,12.2,16.1,0.0,14.7,,1022.3,Hygrocybe flavescens,"S Brockway Rd, Oregon City, OR, US",2
f85170a5-cd15-4a95-8446-1277d533f1f3,65490021,2020-11-23 04:15:22+00:00,2020-11-23,-122.3503283333,45.4972,84QVFJWX+,123.0,,5.6,10.6,,5.4,,1018.6,Hygrocybe flavescens,"SE Division Dr, Troutdale, OR, US",1
ba392f11-a6d4-40fe-85ed-366de01d91a2,39030044,2020-02-19 14:28:00-08:00,2020-02-19,-122.297275,45.4840466667,84QVFPM3+,223.0,,5.0,11.1,0.0,32.8,,1024.8,Hygrocybe flavescens,"Oxbow Regional Park, OR, USA",1
e660d83b-bf1e-433f-90a5-c00d163758ff,234605885,2024-08-08 17:33:38-06:00,2024-08-08,-105.286255,36.3950083333,858P9PW7+,2566.0,,11.1,19.5,17.0,3.3,,1031.6,Hygrocybe flavescens,"NM-434, Angel Fire, NM, US",1
a7cd1f43-bf28-4722-95bc-d1db18c50023,343839818,2026-03-14 14:03:51-07:00,2026-03-14,-122.7324216667,45.52937,84QVG7H9+,195.0,,2.0,12.0,1.3,8.0,,1025.2,Hygrocybe flavescens,"NW Cornell Rd, Portland, OR, US",1
bc804c8b-ac47-4d5b-99c0-3fe805acf630,342376081,2026-03-08 13:24:38-07:00,2026-03-08,-122.788025,45.5772133333,84QVH6G6+,296.0,,4.0,14.0,0.6,9.1,,1020.4,Hygrocybe flavescens,"Wildwood Trail, Portland, OR, US",1
fbc491bd-3450-49b5-a12b-85397050fad1,341626250,2026-02-14 15:19:20-08:00,2026-02-14,-122.6858901978,45.4426002502,84QVC8V7+,100.0,,2.8,8.9,2.8,7.6,,1018.6,Hygrocybe flavescens,Portland,1
85eef2f5-c381-44c9-8ce7-0a47e16c03fe,340228235,2026-02-25 13:43:51-08:00,2026-02-25,-122.6950464652,45.4991395838,84QVF8X3+,203.0,,0.6,10.6,0.0,3.2,,,Hygrocybe flavescens,"Marquam Trail, Portland, OR, US",1
0ace76bb-8c15-4f6b-af17-0fad9584fa2e,339841063,2026-02-07 16:01:47-08:00,2026-02-07,-122.7304655313,45.52675049,84QVG7G9+,164.0,,6.0,12.0,0.9,10.2,,1021.5,Hygrocybe flavescens,"Portland, OR 97210, USA",1
ea62f070-a34a-420e-8447-6443d12a84da,339111492,2026-02-02 14:09:59-08:00,2026-02-02,-122.7409834249,45.590242986,84QVH7R5+,40.0,,5.0,11.0,0.0,6.9,,1026.9,Hygrocybe flavescens,"Oregon, US",1
fa2da38f-523f-4ecc-8238-eef11a5a07d7,338635927,2026-02-14 15:16:41-08:00,2026-02-14,-122.694205,45.494555,84QVF8V4+,244.0,,2.8,8.9,2.8,7.6,,1018.6,Hygrocybe flavescens,"Portland, OR, US",1
2cbc3cc4-e5c7-4d57-bad9-06b89d695884,338220806,2026-01-25 11:32:20-08:00,2026-01-25,-122.4999972346,45.4566901665,84QVFG42+,167.0,,-2.9,6.0,0.0,26.3,,1022.6,Hygrocybe flavescens,"SE Vrandenburg Rd, Portland, OR, US",1
9b49a298-dbb0-4938-b94b-2bb16b494e01,337728161,2026-02-07 11:56:07-08:00,2026-02-07,-122.7213666667,45.5195116667,84QVG79H+,220.0,,6.1,11.7,11.2,17.3,,1021.1,Hygrocybe flavescens,"W Burnside Rd, Portland, OR, US",1
5cc53eda-8d23-49fd-94f8-b4a582bd01e3,335800078,2026-01-17 13:21:17-08:00,2026-01-17,-122.7587133333,45.5668033333,84QVH68R+,139.0,,-2.0,10.0,0.0,6.1,,1026.0,Hygrocybe flavescens,"Maple Trail, Portland, OR, US",1
cacf1138-dbd4-4eca-8597-a257039415af,335417608,2026-01-19 12:05:14-08:00,2026-01-19,-122.792855,45.5940633333,84QVH6V4+,166.0,,-4.0,9.0,0.0,5.2,,1026.7,Hygrocybe flavescens,"Forest Park Conservancy, Portland, OR, US",1
470146a3-a72d-40ff-853a-ae868a25a99e,335417594,2026-01-19 12:07:06-08:00,2026-01-19,-122.7921216667,45.5941916667,84QVH6V5+,166.0,,-4.0,9.0,0.0,5.2,,1026.7,Hygrocybe flavescens,"Forest Park Conservancy, Portland, OR, US",1
7970a2d2-3bcc-4b7f-bb4f-63d82bed97fe,335321180,2026-01-11 11:25:41-08:00,2026-01-11,-122.79647,45.5888116667,84QVH6Q3+,235.0,,6.0,11.0,0.0,9.2,,1029.5,Hygrocybe flavescens,"Forest Park Conservancy, Portland, OR, US",1
ac50ebcd-15b8-4eea-909a-72a1028f36cc,335316340,2026-01-18 15:47:12-08:00,2026-01-18,-122.7321488212,45.5288991001,84QVG7H9+,158.0,,-3.0,8.0,0.0,3.3,,1027.0,Hygrocybe flavescens,"NW Cornell Rd, Portland, OR, US",1
93f9a544-75f3-4313-a9b2-f25c39192773,334641014,2026-01-12 14:08:42-08:00,2026-01-12,-122.7175966667,45.5172583333,84QVG78J+,219.0,,3.9,12.8,0.0,6.5,,1029.6,Hygrocybe flavescens,"Hoyt Arboretum, Portland, OR, US",1
5417d701-4c04-4efb-b2f1-79d8ad77ed0d,334584932,2026-01-12 15:57:43-08:00,2026-01-12,-122.7332,45.54385,84QVG7V8+,217.0,,1.1,12.0,0.0,5.4,,1029.7,Hygrocybe flavescens,"Forest Park Conservancy, Portland, OR, US",1
760be2d2-9d64-4020-beb0-fb1339d2c1eb,334426001,2026-01-11 13:46:25-08:00,2026-01-11,-122.7603887511,45.4829686963,84QVF6MQ+,91.0,,3.0,11.0,0.0,1.1,,1028.5,Hygrocybe flavescens,"Oregon, US",1
79acb80a-d807-449e-9efd-c9d8bce0af77,333685335,2026-01-05 14:54:51-08:00,2026-01-05,-122.6963781241,45.4981019594,84QVF8X3+,225.0,,1.7,10.0,0.0,3.6,,1014.3,Hygrocybe flavescens,"Portland, OR, US",2
6af6eb65-0e16-4178-9ebc-60ed8b40b7f2,333668290,2026-01-05 12:00:57-08:00,2026-01-05,-122.681723,45.4439599722,84QVC8V9+,77.0,,1.7,10.0,0.0,3.6,,1014.3,Hygrocybe flavescens,"Forest Highlands, Portland, OR, USA",1
332738d0-cf7a-44bd-ac48-a7f7713ec1c7,333540065,2026-01-04 13:37:00-08:00,2026-01-04,-122.8375140252,45.3879647995,84QV95Q6+,44.0,,6.0,11.0,0.5,16.2,,1002.0,Hygrocybe flavescens,"Bull Mountain, Tigard, OR, USA",1
e028cab7-207f-4b3b-8baf-d96071ca3820,333502995,2026-01-03 15:17:54-08:00,2026-01-03,-122.695559666,45.4981868752,84QVF8X3+,203.0,,5.6,8.3,6.1,18.4,,999.2,Hygrocybe flavescens,"Marquam Nature Park, Portland, OR, US",2
cc639846-acb4-484a-b32f-42789131c703,332081620,2025-12-25 13:52:28-08:00,2025-12-25,-122.68792,45.4926133333,84QVF8V6+,168.0,,4.0,9.0,0.1,10.6,,1001.8,Hygrocybe flavescens,"Marquam Nature Park, Portland, OR, US",1
665b4adf-ea85-4052-b315-20de271d9568,332081499,2025-12-25 13:56:10-08:00,2025-12-25,-122.6886216667,45.4930033333,84QVF8V6+,168.0,,4.0,9.0,0.1,10.6,,1001.8,Hygrocybe flavescens,"Marquam Nature Park, Portland, OR, US",1
b9b7b04c-03ac-4094-81a3-e2a327698f65,332073796,2025-12-25 14:00:18-08:00,2025-12-25,-122.73318611,45.54290711,84QVG7V8+,266.0,,3.0,10.0,0.0,5.8,,1002.4,Hygrocybe flavescens,"N Fessenden & Midway, Portland, OR 97203, USA",1
20be9568-50c4-436c-8a72-a944896caa82,331472059,2025-12-20 11:04:13-08:00,2025-12-20,-122.7025756836,45.5004310608,84QVG72W+,243.0,,6.7,10.0,0.0,12.3,,1016.6,Hygrocybe flavescens,Portland,1
239b6334-3aeb-4975-a2e7-7dc20e111511,331392899,2025-12-19 11:15:38-08:00,2025-12-19,-122.7965383333,45.5888383333,84QVH6Q3+,235.0,,2.0,9.0,1.0,5.4,,1011.5,Hygrocybe flavescens,"Forest Park Conservancy, Portland, OR, US",1
2cc7758e-f1f5-4fa9-ae96-1a420f86f047,330819855,2025-12-14 16:11:04-08:00,2025-12-14,-122.796495,45.5888666667,84QVH6Q3+,235.0,,6.0,11.0,0.5,3.7,,1018.3,Hygrocybe flavescens,"Wildwood Trail, Portland, OR, US",1
916a97b9-4eb3-4107-abe2-570bd876f852,328663889,2025-11-27 11:51:35-08:00,2025-11-27,-122.6434270644,45.5195011161,84QVG994+,46.0,,7.0,14.0,3.0,25.7,,1016.4,Hygrocybe flavescens,"Oregon, US",1
869faadb-0350-4a69-b1f7-abe529adc7ad,268248309,2025-04-02 10:05:36-07:00,2025-04-02,-122.72818,45.52697,84QVG7GC+,178.0,,6.7,12.8,0.8,5.8,,1015.3,Hygrocybe flavescens,"NW Cornell Rd, Portland, OR, US",1
ac42e339-3134-45c8-93a8-c52174ce3faa,260455816,2025-02-02 16:51:08-08:00,2025-02-02,-122.6189112191,45.5303594532,84QVG9JJ+,58.0,,2.8,7.2,0.0,10.1,,1012.2,Hygrocybe flavescens,"Oregon, US",1
